attempt_id,panel_id,source_class,source_scale,pump_capacity_scale,hydraulic_scale,hydraulic_mode,eligibility,root_search_stage,root_search_start_count,start_id,optimizer_success,admissible_state,converged_root,passes_numerical_gate,passes_wt_gate,max_abs_scaled_residual,max_abs_amount_rhs_fmol_s,max_abs_volume_rhs_pL_s,max_abs_omitted_charge_rhs_fmol_equivalent_s,normalized_jacobian_rank,normalized_jacobian_nullity,boundary_hits_json,wt_gate_failures_json,coordinates_and_other_json,cost,optimality,nfev,message
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P0.5_H1|parent_continuation_00,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,parent_continuation_00,True,True,True,True,False,2.127096242199311e-11,1.3877787807814457e-16,2.127096242199311e-15,1.0061396160665481e-16,11,0,[],"[""cl_i_mM=27.7913736 outside [47.1,53.1]"", ""ph_i=6.67182278 outside [6.77,7.05]"", ""k_i_mM=80.706919 outside [100,160]""]","[18.200873789774036, 80.7069189746097, 4.682650344246348, 6.671822778533338, 1.3, 138.78330757977955, 11.391761763250315, 9.343044726261606, 7.050905712292176, 0.10263440453824442, 190.72619432992434]",2.2631867388356945e-22,3.0655266867155266e-06,348,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P0.5_H1|upper_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,upper_quartile,True,True,True,True,False,8.003580437287994e-12,4.163336342344337e-16,8.003580437287994e-16,4.961309141293668e-16,11,0,[],"[""cl_i_mM=27.7913736 outside [47.1,53.1]"", ""ph_i=6.67182278 outside [6.77,7.05]"", ""k_i_mM=80.706919 outside [100,160]""]","[18.200873789774036, 80.70691897460978, 4.682650344246372, 6.67182277853334, 1.3, 138.78330757977955, 11.391761763250305, 9.343044726261395, 7.050905712292136, 0.10263440453824442, 190.72619432992425]",3.2068336494427794e-23,5.996757062295111e-07,2843,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P1_H1|lower_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,lower_quartile,True,True,True,True,False,2.3385156658339845e-11,1.6375789613221059e-15,2.3385156658339845e-15,5.072331443756184e-15,11,0,[],"[""cl_i_mM=27.5207612 outside [47.1,53.1]"", ""ph_i=6.68292932 outside [6.77,7.05]"", ""na_i_mM=9.89883526 outside [10,35]"", ""k_i_mM=88.941115 outside [100,160]""]","[9.898835260428612, 88.9411150212521, 4.750737349560623, 6.682929319533931, 1.2999999999999998, 138.2266702460854, 11.958666301215244, 8.817791475590791, 7.02792370316489, 0.10287561356226661, 191.07881582792635]",2.764472406790602e-22,1.7640526049739574e-06,952,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P1_H1|parent_continuation_00,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,parent_continuation_00,True,True,True,True,False,8.345104121620928e-12,7.216449660063518e-16,8.345104121620928e-16,2.131975151975496e-15,11,0,[],"[""cl_i_mM=27.5207612 outside [47.1,53.1]"", ""ph_i=6.68292932 outside [6.77,7.05]"", ""na_i_mM=9.89883526 outside [10,35]"", ""k_i_mM=88.941115 outside [100,160]""]","[9.898835260428546, 88.94111502125128, 4.750737349560692, 6.682929319533848, 1.3, 138.22667024608535, 11.958666301215212, 8.817791475590884, 7.027923703164795, 0.10287561356226661, 191.07881582792717]",3.482081244596311e-23,1.12785393203869e-06,178,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P1_H1|upper_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,upper_quartile,True,True,True,True,False,1.0800822042300595e-11,2.498001805406602e-16,1.0800822042300595e-15,2.5153490401663703e-16,11,0,[],"[""cl_i_mM=27.5207612 outside [47.1,53.1]"", ""ph_i=6.68292932 outside [6.77,7.05]"", ""na_i_mM=9.89883526 outside [10,35]"", ""k_i_mM=88.941115 outside [100,160]""]","[9.898835260428504, 88.94111502125074, 4.750737349560742, 6.682929319533793, 1.3, 138.22667024608532, 11.9586663012152, 8.817791475590932, 7.027923703164729, 0.1028756135622666, 191.0788158279277]",6.179385307159838e-23,1.4872670874052594e-06,2898,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P2_H1|lower_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,lower_quartile,True,True,True,True,False,2.7506209115957247e-12,1.8735013540549517e-16,2.7506209115957247e-16,4.354155924701786e-16,11,0,[],"[""cl_i_mM=27.4693428 outside [47.1,53.1]"", ""ph_i=6.69508208 outside [6.77,7.05]"", ""na_i_mM=7.09130352 outside [10,35]"", ""k_i_mM=91.9384981 outside [100,160]""]","[7.091303515482655, 91.93849813760578, 4.847502367161969, 6.695082082621126, 1.3, 138.04883355196873, 12.140546376924316, 8.626626040320954, 7.019192131986835, 0.10297346334079724, 190.77352207935925]",3.7831819994384375e-24,2.051692043795093e-07,911,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P2_H1|parent_continuation_00,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,parent_continuation_00,True,True,True,True,False,2.8979639868365048e-11,2.0816681711721685e-16,2.8979639868365048e-15,3.5561831257524545e-16,11,0,[],"[""cl_i_mM=27.4693428 outside [47.1,53.1]"", ""ph_i=6.69508208 outside [6.77,7.05]"", ""na_i_mM=7.09130352 outside [10,35]"", ""k_i_mM=91.9384981 outside [100,160]""]","[7.091303515482656, 91.93849813760585, 4.8475023671619475, 6.695082082621134, 1.3, 138.04883355196873, 12.140546376924327, 8.626626040321053, 7.01919213198687, 0.10297346334079725, 190.77352207935917]",4.2280909120526286e-22,3.844191462349468e-06,169,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P2_H1|upper_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA05_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,upper_quartile,True,True,True,True,False,2.7506209115957247e-12,2.220446049250313e-16,2.7506209115957247e-16,3.2786273695961654e-16,11,0,[],"[""cl_i_mM=27.4693428 outside [47.1,53.1]"", ""ph_i=6.69508208 outside [6.77,7.05]"", ""na_i_mM=7.09130352 outside [10,35]"", ""k_i_mM=91.9384981 outside [100,160]""]","[7.091303515482655, 91.93849813760583, 4.847502367161949, 6.695082082621133, 1.3, 138.04883355196873, 12.140546376924325, 8.62662604032105, 7.019192131986868, 0.10297346334079725, 190.77352207935922]",3.7841693677703325e-24,2.053322475441034e-07,2737,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P0.5_H1|frozen_reference,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,frozen_reference,True,True,True,True,False,6.2759042754323424e-12,1.942890293094024e-16,6.275904275432342e-16,8.847089727481716e-17,11,0,[],"[""cl_i_mM=27.5849791 outside [47.1,53.1]"", ""ph_i=6.73236906 outside [6.77,7.05]"", ""k_i_mM=75.5028922 outside [100,160]""]","[24.490828976883577, 75.5028922388838, 5.263544249683396, 6.73236906498206, 1.3, 139.44715641460488, 10.722032636427357, 9.680361618235777, 7.064409526816893, 0.10252650060389115, 188.827126774799]",1.9705736526370218e-23,9.44157099800667e-07,1128,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P0.5_H1|lower_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,lower_quartile,True,True,True,True,False,7.713829575095588e-12,3.856914787547794e-13,6.275904275432342e-16,9.715344848060248e-13,11,0,[],"[""cl_i_mM=27.5849791 outside [47.1,53.1]"", ""ph_i=6.73236907 outside [6.77,7.05]"", ""k_i_mM=75.5028922 outside [100,160]""]","[24.490828977111185, 75.50289223897649, 5.263544249663556, 6.732369065009537, 1.2999999999999545, 139.44715641463915, 10.722032636425984, 9.680361618222122, 7.064409526849435, 0.1025265006038909, 188.82712677446523]",9.185676308319922e-23,9.499602309413552e-07,1099,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P0.5_H1|upper_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,upper_quartile,False,True,False,False,False,0.00164863413352756,8.2431706676378e-05,9.942946701440095e-10,0.00020839813753124794,11,0,[],"[""cl_i_mM=27.5741725 outside [47.1,53.1]"", ""ph_i=6.73830076 outside [6.77,7.05]"", ""k_i_mM=75.5232459 outside [100,160]""]","[24.53960228907911, 75.52324588554478, 5.259240911258456, 6.738300762743059, 1.299990030214013, 139.4545237463632, 10.721761649872283, 9.677566717476823, 7.071480734952971, 0.10252645044238964, 188.7552266518401]",3.3182853881210215e-06,1.5140184796417069,3000,The maximum number of function evaluations is exceeded.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P1_H1|lower_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,lower_quartile,True,True,True,True,False,1.0038627915043286e-11,3.885780586188048e-16,1.0038627915043286e-15,2.2724877535296173e-16,11,0,[],"[""cl_i_mM=26.6965155 outside [47.1,53.1]"", ""ph_i=6.75438668 outside [6.77,7.05]"", ""k_i_mM=88.4904642 outside [100,160]""]","[11.061574385116243, 88.49046422953691, 5.432150099035515, 6.754386680247762, 1.3, 138.71259071361814, 11.47249254930194, 8.879182266682324, 7.030717573812042, 0.10288686875688431, 190.3388371383337]",5.1471137623630634e-23,7.491235720982249e-07,913,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P1_H1|parent_continuation_00,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,parent_continuation_00,True,True,True,True,False,1.0038627915043286e-11,1.6653345369377348e-16,1.0038627915043286e-15,1.5525775109992423e-16,11,0,[],"[""cl_i_mM=26.6965155 outside [47.1,53.1]"", ""ph_i=6.75438668 outside [6.77,7.05]"", ""k_i_mM=88.4904642 outside [100,160]""]","[11.061574385116241, 88.49046422953687, 5.432150099035515, 6.754386680247759, 1.3, 138.71259071361814, 11.47249254930194, 8.879182266682331, 7.03071757381204, 0.10288686875688431, 190.33883713833373]",5.147097326344087e-23,7.491238655826066e-07,173,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P1_H1|upper_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,upper_quartile,True,True,True,True,False,7.582909994363618e-12,4.718447854656915e-16,7.582909994363618e-16,1.43982048506075e-16,11,0,[],"[""cl_i_mM=26.6965155 outside [47.1,53.1]"", ""ph_i=6.75438668 outside [6.77,7.05]"", ""k_i_mM=88.4904642 outside [100,160]""]","[11.061574385116243, 88.49046422953684, 5.432150099035506, 6.754386680247758, 1.3, 138.71259071361817, 11.472492549301943, 8.879182266682415, 7.030717573812055, 0.10288686875688431, 190.33883713833376]",2.938996995060992e-23,5.530591929380537e-07,2706,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P2_H1|lower_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,lower_quartile,True,True,True,True,False,7.923349476524066e-12,1.1102230246251565e-16,7.923349476524066e-16,2.8449465006019636e-16,11,0,[],"[""cl_i_mM=26.5086836 outside [47.1,53.1]"", ""na_i_mM=7.66988749 outside [10,35]"", ""k_i_mM=92.1216232 outside [100,160]""]","[7.669887485466639, 92.1216231509056, 5.618766354700578, 6.773651783478245, 1.3, 138.55703842909483, 11.632897916753002, 8.660676465516499, 7.020979520883918, 0.10300151994830793, 190.0296472550915]",3.307239691027703e-23,5.923117279392779e-07,810,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P2_H1|parent_continuation_00,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,parent_continuation_00,True,True,True,True,False,7.923349476524066e-12,5.273559366969494e-16,7.923349476524066e-16,6.292709409105868e-16,11,0,[],"[""cl_i_mM=26.5086836 outside [47.1,53.1]"", ""na_i_mM=7.66988749 outside [10,35]"", ""k_i_mM=92.1216232 outside [100,160]""]","[7.66988748546664, 92.1216231509057, 5.61876635470059, 6.773651783478252, 1.3, 138.55703842909483, 11.632897916753008, 8.66067646551639, 7.020979520883903, 0.10300151994830793, 190.02964725509128]",3.3072637825380395e-23,5.923121946587041e-07,177,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P2_H1|upper_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA10_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,upper_quartile,True,True,True,True,False,5.467631555844399e-12,1.1102230246251565e-16,5.467631555844399e-16,2.5804011705155006e-16,11,0,[],"[""cl_i_mM=26.5086836 outside [47.1,53.1]"", ""na_i_mM=7.66988749 outside [10,35]"", ""k_i_mM=92.1216232 outside [100,160]""]","[7.669887485466639, 92.12162315090565, 5.618766354700574, 6.7736517834782495, 1.3, 138.55703842909486, 11.632897916753008, 8.660676465516525, 7.020979520883929, 0.10300151994830793, 190.0296472550914]",1.5242967088699992e-23,3.97170151017126e-07,2451,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P0.5_H1|frozen_reference,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,frozen_reference,True,True,True,True,False,2.4649336391457943e-12,9.020562075079397e-16,2.4649336391457943e-16,1.4905611467330715e-15,11,0,[],"[""cl_i_mM=28.1710181 outside [47.1,53.1]"", ""na_i_mM=36.9967927 outside [10,35]"", ""k_i_mM=65.7008175 outside [100,160]""]","[36.99679265802314, 65.70081753414438, 6.298216900670265, 6.820407054421808, 1.3, 140.35036611479464, 9.80662884738014, 10.320929466414087, 7.087492760805656, 0.10231834746758225, 183.20415936120872]",3.112854033024159e-24,2.315451844329231e-08,954,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P0.5_H1|lower_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,lower_quartile,True,True,True,True,False,2.84223599517075e-12,2.498001805406602e-16,2.84223599517075e-16,2.9967348047499343e-16,11,0,[],"[""cl_i_mM=28.1710181 outside [47.1,53.1]"", ""na_i_mM=36.9967927 outside [10,35]"", ""k_i_mM=65.7008175 outside [100,160]""]","[36.996792658022365, 65.70081753414466, 6.298216900670261, 6.820407054421777, 1.3, 140.35036611479458, 9.806628847380166, 10.320929466414153, 7.087492760805628, 0.10231834746758227, 183.20415936120943]",4.053139622930998e-24,2.0007897253834355e-07,820,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P0.5_H1|upper_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,upper_quartile,True,True,True,True,False,2.8888024784790023e-11,7.216449660063518e-16,2.8888024784790023e-15,2.0816681711721685e-16,11,0,[],"[""cl_i_mM=28.1710181 outside [47.1,53.1]"", ""na_i_mM=36.9967927 outside [10,35]"", ""k_i_mM=65.7008175 outside [100,160]""]","[36.99679265802232, 65.70081753414459, 6.298216900670248, 6.820407054421769, 1.3, 140.35036611479458, 9.806628847380171, 10.320929466414272, 7.087492760805641, 0.10231834746758225, 183.20415936120955]",4.199451061867167e-22,4.682625061357028e-06,2685,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P1_H1|lower_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,lower_quartile,True,True,True,True,False,7.048398323328264e-12,2.7755575615628914e-16,7.048398323328264e-16,2.229119666630197e-16,11,0,[],"[""cl_i_mM=25.6765914 outside [47.1,53.1]"", ""k_i_mM=88.2626056 outside [100,160]""]","[12.671228543348079, 88.26260555039889, 6.587200947612328, 6.853329294048224, 1.3, 139.25355282455115, 10.930766263473695, 8.953962236982322, 7.033652384529771, 0.10289913814905455, 188.36689640043525]",2.5975592377148565e-23,5.011261566981638e-07,736,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P1_H1|parent_continuation_00,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,parent_continuation_00,True,True,True,True,False,9.504116244007932e-12,3.0531133177191805e-16,9.504116244007932e-16,8.760353553682876e-17,11,0,[],"[""cl_i_mM=25.6765914 outside [47.1,53.1]"", ""k_i_mM=88.2626056 outside [100,160]""]","[12.671228543348073, 88.26260555039886, 6.58720094761231, 6.853329294048224, 1.3, 139.25355282455112, 10.930766263473698, 8.953962236982417, 7.03365238452979, 0.10289913814905455, 188.36689640043537]",4.576500137112791e-23,6.932248383230501e-07,154,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P1_H1|upper_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P1_H1,AN_ABS_AE4_NHE,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,upper_quartile,True,True,True,True,False,2.222614453595284e-11,1.1102230246251565e-16,2.222614453595284e-15,2.3245294578089215e-16,11,0,[],"[""cl_i_mM=25.6765914 outside [47.1,53.1]"", ""k_i_mM=88.2626056 outside [100,160]""]","[12.67122854334808, 88.26260555039883, 6.587200947612327, 6.853329294048222, 1.3, 139.25355282455112, 10.930766263473688, 8.95396223698233, 7.033652384529766, 0.10289913814905455, 188.36689640043534]",2.4792500628534515e-22,3.0350029748699034e-06,2370,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P2_H1|lower_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,lower_quartile,True,True,True,True,False,9.094287822808411e-12,3.608224830031759e-16,9.094287822808411e-16,4.458239333260394e-16,11,0,[],"[""cl_i_mM=25.3028345 outside [47.1,53.1]"", ""na_i_mM=8.34411494 outside [10,35]"", ""k_i_mM=92.9284671 outside [100,160]""]","[8.344114939786147, 92.92846705356327, 6.9330085967321295, 6.881273922065844, 1.3, 139.11509375709244, 11.075382056888312, 8.6931618502207, 7.0224354052281255, 0.10303849941317826, 187.96351858526083]",4.13878529498544e-23,6.573592108210298e-07,858,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P2_H1|parent_continuation_00,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,parent_continuation_00,True,True,True,True,False,2.263597295715236e-11,3.885780586188048e-16,2.263597295715236e-15,5.277896175659436e-16,11,0,[],"[""cl_i_mM=25.3028345 outside [47.1,53.1]"", ""na_i_mM=8.34411494 outside [10,35]"", ""k_i_mM=92.9284671 outside [100,160]""]","[8.344114939786149, 92.92846705356334, 6.933008596732129, 6.88127392206585, 1.3, 139.11509375709244, 11.075382056888312, 8.693161850220683, 7.022435405228129, 0.10303849941317827, 187.96351858526072]",2.5853549638331394e-22,2.980381482276586e-06,119,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P2_H1|upper_quartile,AN_ABS_AE4_NHE_S0.5_PHIGH_KLOW_AE4NA20_P2_H1,AN_ABS_AE4_NHE,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,upper_quartile,True,True,True,True,False,1.1550005743488079e-11,4.163336342344337e-15,1.1550005743488079e-15,1.2542918093050304e-14,11,0,[],"[""cl_i_mM=25.3028345 outside [47.1,53.1]"", ""na_i_mM=8.34411494 outside [10,35]"", ""k_i_mM=92.9284671 outside [100,160]""]","[8.344114939786335, 92.92846705356742, 6.933008596731979, 6.881273922066196, 1.299999999999999, 139.11509375709275, 11.0753820568884, 8.693161850220406, 7.022435405228559, 0.10303849941317832, 187.9635185852563]",7.114463215697696e-23,8.496149179712028e-07,2113,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA05_P0.5_H1|lower_quartile,AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA05_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,lower_quartile,True,True,True,True,False,2.8080836267374565e-12,3.469446951953614e-16,2.8080836267374565e-16,2.905661822261152e-16,11,0,[],"[""cl_i_mM=29.1440098 outside [47.1,53.1]"", ""ph_i=6.67865407 outside [6.77,7.05]"", ""k_i_mM=82.4054906 outside [100,160]""]","[17.995490564655192, 82.40549062194465, 4.744752285261666, 6.678654069123735, 1.3, 136.83863643707326, 13.33352108165053, 9.453661474809016, 7.05548534265005, 0.10255383805288422, 186.94550796330591]",4.225132072596919e-24,1.9948611610033083e-07,1139,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA05_P0.5_H1|parent_continuation_00,AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA05_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,parent_continuation_00,True,True,True,True,False,2.8080836267374565e-12,2.220446049250313e-16,2.8080836267374565e-16,3.148523108897905e-16,11,0,[],"[""cl_i_mM=29.1440098 outside [47.1,53.1]"", ""ph_i=6.67865407 outside [6.77,7.05]"", ""k_i_mM=82.4054906 outside [100,160]""]","[17.9954905646552, 82.4054906219447, 4.744752285261662, 6.6786540691237395, 1.3, 136.83863643707326, 13.33352108165053, 9.453661474809003, 7.055485342650056, 0.10255383805288423, 186.94550796330583]",4.2042302788718785e-24,1.996449458556488e-07,314,`xtol` termination condition is satisfied.
AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA05_P0.5_H1|upper_quartile,AN_ABS_AE4_NHE_S0.5_PLOW_KHIGH_AE4NA05_P0.5_H1,AN_ABS_AE4_NHE,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,PRODUCTION_ABSOLUTE_SOURCE_GRID,3,upper_quartile,False,True,False,False,False,2.90714598596975e-05,1.453572992984875e-06,1.9177341187498823e-10,4.208676204274335e-06,11,0,[],"[""cl_i_mM=29.1437442 outside [47.1,53.1]"", ""ph_i=6.67877602 outside [6.77,7.05]"", ""k_i_mM=82.406324 outside [100,160]""]","[17.995952139622425, 82.40632401212434, 4.744644018820852, 6.6787760222438095, 1.299999831979264, 136.83876117956902, 13.33354464676481, 9.453589497425757, 7.055632342622179, 0.10255384402950403, 186.9442826095942]",1.3652677263237436e-09,0.27608396897425197,3000,The maximum number of function evaluations is exceeded.
