panel_id,parent_panel_id,stage,topology_id,routing_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,eligibility,eligibility_migration,attempt_count,converged_attempt_count,numerical_root_count,wt_passing_root_count,best_max_abs_scaled_residual,best_attempt_id,failure_union_json,start_design_json,screen_start_count,confirmation_start_count,geometry_start_count
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA05_P0.5_H1,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PLOW_KLOW,AE4NA05,AN_ABS_AE4_NHE,0.5,0.5,0.056878,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,2.684105108313739e-11,lower_quartile,"[""cl_i_mM=28.1706925 outside [47.1,53.1]"", ""k_i_mM=81.1290631 outside [100,160]"", ""ph_i=6.67358991 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA05_P1_H1,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PLOW_KLOW,AE4NA05,AN_ABS_AE4_NHE,0.5,1.0,0.056878,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,5.798313218452478e-12,upper_quartile,"[""cl_i_mM=28.0086088 outside [47.1,53.1]"", ""k_i_mM=89.4711595 outside [100,160]"", ""na_i_mM=9.90984297 outside [10,35]"", ""ph_i=6.6854157 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA05_P2_H1,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA05_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PLOW_KLOW,AE4NA05,AN_ABS_AE4_NHE,0.5,2.0,0.056878,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.95590071916385e-12,parent_continuation_00,"[""cl_i_mM=28.0170247 outside [47.1,53.1]"", ""k_i_mM=92.5394838 outside [100,160]"", ""na_i_mM=7.1003057 outside [10,35]"", ""ph_i=6.69796173 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA10_P0.5_H1,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PLOW_KLOW,AE4NA10,AN_ABS_AE4_NHE,0.5,0.5,0.056878,0.2,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,2.2280354644577116e-12,frozen_reference,"[""cl_i_mM=27.9176603 outside [47.1,53.1]"", ""cl_i_mM=27.968309 outside [47.1,53.1]"", ""k_i_mM=75.9391543 outside [100,160]"", ""k_i_mM=76.0372906 outside [100,160]"", ""ph_i=6.73416336 outside [6.77,7.05]"", ""ph_i=6.76088751 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA10_P1_H1,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PLOW_KLOW,AE4NA10,AN_ABS_AE4_NHE,0.5,1.0,0.056878,0.2,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,3.4900467932308388e-12,upper_quartile,"[""cl_i_mM=27.2444092 outside [47.1,53.1]"", ""k_i_mM=89.0866868 outside [100,160]"", ""ph_i=6.75733981 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA10_P2_H1,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA10_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PLOW_KLOW,AE4NA10,AN_ABS_AE4_NHE,0.5,2.0,0.056878,0.2,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.3369296988918755e-11,upper_quartile,"[""cl_i_mM=27.1332592 outside [47.1,53.1]"", ""k_i_mM=92.8163884 outside [100,160]"", ""na_i_mM=7.68485368 outside [10,35]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA20_P0.5_H1,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PLOW_KLOW,AE4NA20,AN_ABS_AE4_NHE,0.5,0.5,0.056878,0.2,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.2346894340264924e-11,frozen_reference,"[""cl_i_mM=28.5261729 outside [47.1,53.1]"", ""k_i_mM=66.1597582 outside [100,160]"", ""na_i_mM=36.9352945 outside [10,35]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA20_P1_H1,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PLOW_KLOW,AE4NA20,AN_ABS_AE4_NHE,0.5,1.0,0.056878,0.2,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,4.627374872168133e-12,upper_quartile,"[""cl_i_mM=26.2850162 outside [47.1,53.1]"", ""k_i_mM=88.9227375 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PLOW_KLOW_AE4NA20_P2_H1,STRICT_NATIVE_S1_PLOW_KLOW_AE4NA20_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PLOW_KLOW,AE4NA20,AN_ABS_AE4_NHE,0.5,2.0,0.056878,0.2,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.113475631142613e-12,parent_continuation_00,"[""cl_i_mM=26.008462 outside [47.1,53.1]"", ""k_i_mM=93.729977 outside [100,160]"", ""na_i_mM=8.36818949 outside [10,35]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA05_P0.5_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA05_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA05,AN_ABS_AE4_NHE,0.5,0.5,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,2,1,0,2.6772746346270804e-11,parent_continuation_00,"[""cl_i_mM=28.0896888 outside [47.1,53.1]"", ""cl_i_mM=28.3801392 outside [47.1,53.1]"", ""k_i_mM=81.4420519 outside [100,160]"", ""k_i_mM=82.3627691 outside [100,160]"", ""ph_i=6.67483706 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA05_P1_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA05_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA05,AN_ABS_AE4_NHE,0.5,1.0,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,6.560507345709787e-12,upper_quartile,"[""cl_i_mM=28.2276344 outside [47.1,53.1]"", ""k_i_mM=89.728189 outside [100,160]"", ""na_i_mM=9.89950125 outside [10,35]"", ""ph_i=6.68683324 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA05_P2_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA05_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA05,AN_ABS_AE4_NHE,0.5,2.0,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,9.218971072644244e-12,parent_continuation_00,"[""cl_i_mM=28.2298673 outside [47.1,53.1]"", ""k_i_mM=92.7842151 outside [100,160]"", ""na_i_mM=7.09635762 outside [10,35]"", ""ph_i=6.69937753 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA10_P0.5_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA10_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA10,AN_ABS_AE4_NHE,0.5,0.5,0.075075,0.3,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.5417354892743873e-12,frozen_reference,"[""cl_i_mM=28.1022269 outside [47.1,53.1]"", ""k_i_mM=76.2087425 outside [100,160]"", ""ph_i=6.73506647 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA10_P1_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA10_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA10,AN_ABS_AE4_NHE,0.5,1.0,0.075075,0.3,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,9.6710833785707e-13,parent_continuation_00,"[""cl_i_mM=27.3719812 outside [47.1,53.1]"", ""k_i_mM=89.2448975 outside [100,160]"", ""ph_i=6.75833225 outside [6.77,7.05]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA10_P2_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA10_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA10,AN_ABS_AE4_NHE,0.5,2.0,0.075075,0.3,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.1482785208793977e-11,lower_quartile,"[""cl_i_mM=27.240075 outside [47.1,53.1]"", ""k_i_mM=92.9455877 outside [100,160]"", ""na_i_mM=7.68102292 outside [10,35]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA20_P0.5_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA20_P0.5_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA20,AN_ABS_AE4_NHE,0.5,0.5,0.075075,0.3,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,3.1496073110703904e-12,frozen_reference,"[""cl_i_mM=28.5813172 outside [47.1,53.1]"", ""k_i_mM=66.387077 outside [100,160]"", ""na_i_mM=36.771949 outside [10,35]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA20_P1_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA20_P1_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA20,AN_ABS_AE4_NHE,0.5,1.0,0.075075,0.3,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,1.0482066603589857e-11,lower_quartile,"[""cl_i_mM=26.3154187 outside [47.1,53.1]"", ""k_i_mM=88.9764258 outside [100,160]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S0.5_PNOM_KMID_AE4NA20_P2_H1,STRICT_NATIVE_S1_PNOM_KMID_AE4NA20_P2_H1,PRODUCTION_ABSOLUTE_SOURCE_GRID,PNOM_KMID,AE4NA20,AN_ABS_AE4_NHE,0.5,2.0,0.075075,0.3,0.2,1.0,H1,PRODUCTION_PRE_REVEAL,,3,3,1,0,2.0089182053983912e-11,parent_continuation_00,"[""cl_i_mM=26.0008322 outside [47.1,53.1]"", ""k_i_mM=93.7309347 outside [100,160]"", ""na_i_mM=8.36246835 outside [10,35]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""PRODUCTION_ABSOLUTE_SOURCE_GRID"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S12_PHIGH_KHIGH_AE4NA05_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P0.5_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA05,AN_ABS_AE4_NHE,12.0,0.5,0.094586,0.4,0.05,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,2.9753597290841394,upper_quartile,"[""cl_i_mM=6.94445956 outside [47.1,53.1]"", ""cl_i_mM=6.94447675 outside [47.1,53.1]"", ""cl_i_mM=7.82888383 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=53.2574251 outside [10,35]"", ""na_i_mM=53.2578331 outside [10,35]"", ""na_i_mM=56.6787006 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""volume_i_pL=0.985519342 outside [1.17,1.43]"", ""volume_i_pL=1.00844509 outside [1.17,1.43]"", ""volume_i_pL=1.00844885 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S12_PHIGH_KHIGH_AE4NA05_P1_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P1_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA05,AN_ABS_AE4_NHE,12.0,1.0,0.094586,0.4,0.05,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,1.9105271533561374,lower_quartile,"[""cl_i_mM=14.7815723 outside [47.1,53.1]"", ""cl_i_mM=14.7815733 outside [47.1,53.1]"", ""cl_i_mM=9.3680985 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=44.8490166 outside [10,35]"", ""na_i_mM=57.6499258 outside [10,35]"", ""na_i_mM=57.6499259 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""volume_i_pL=1.05163146 outside [1.17,1.43]"", ""volume_i_pL=1.05163147 outside [1.17,1.43]"", ""volume_i_pL=1.12912019 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S12_PHIGH_KHIGH_AE4NA05_P2_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA05_P2_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA05,AN_ABS_AE4_NHE,12.0,2.0,0.094586,0.4,0.05,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,2,1,0,1.7052331768852014e-11,upper_quartile,"[""cl_i_mM=21.3017073 outside [47.1,53.1]"", ""cl_i_mM=6.76631241 outside [47.1,53.1]"", ""k_i_mM=62.0229591 outside [100,160]"", ""k_i_mM=71.0484453 outside [100,160]"", ""na_i_mM=41.9545168 outside [10,35]"", ""ph_i=7.71740676 outside [6.77,7.05]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-82.3194484 outside [-80,-30]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S12_PHIGH_KHIGH_AE4NA10_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA10_P0.5_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA10,AN_ABS_AE4_NHE,12.0,0.5,0.094586,0.4,0.1,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,4.254002307149934,frozen_reference,"[""cl_i_mM=2.32001285 outside [47.1,53.1]"", ""cl_i_mM=2.32001314 outside [47.1,53.1]"", ""cl_i_mM=2.32001329 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=50.234227 outside [10,35]"", ""na_i_mM=50.2342394 outside [10,35]"", ""na_i_mM=50.2342454 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""volume_i_pL=0.987134997 outside [1.17,1.43]"", ""volume_i_pL=0.987135055 outside [1.17,1.43]"", ""volume_i_pL=0.987135164 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S12_PHIGH_KHIGH_AE4NA10_P1_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA10_P1_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA10,AN_ABS_AE4_NHE,12.0,1.0,0.094586,0.4,0.1,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,3.4536460979273147,upper_quartile,"[""cl_i_mM=4.08326564 outside [47.1,53.1]"", ""cl_i_mM=4.08326943 outside [47.1,53.1]"", ""cl_i_mM=4.3047184 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=48.8739372 outside [10,35]"", ""na_i_mM=48.8739742 outside [10,35]"", ""na_i_mM=50.6329909 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-81.6144472 outside [-80,-30]"", ""v_apical_mV=-81.6144492 outside [-80,-30]"", ""volume_i_pL=1.00622809 outside [1.17,1.43]"", ""volume_i_pL=1.02086721 outside [1.17,1.43]"", ""volume_i_pL=1.02086753 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S12_PHIGH_KHIGH_AE4NA10_P2_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA10_P2_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA10,AN_ABS_AE4_NHE,12.0,2.0,0.094586,0.4,0.1,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,1.593970216942622,lower_quartile,"[""cl_i_mM=10.9075637 outside [47.1,53.1]"", ""cl_i_mM=10.9075653 outside [47.1,53.1]"", ""cl_i_mM=6.63668787 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=49.9263037 outside [10,35]"", ""na_i_mM=49.9263076 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-82.186879 outside [-80,-30]"", ""volume_i_pL=1.09278385 outside [1.17,1.43]"", ""volume_i_pL=1.09278387 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""lower_quartile"", ""parent_continuation_00"", ""upper_quartile""]}",3,0,0
AN_ABS_AE4_NHE_S12_PHIGH_KHIGH_AE4NA20_P0.5_H1,STRICT_NATIVE_S1_PHIGH_KHIGH_AE4NA20_P0.5_H1,DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS,PHIGH_KHIGH,AE4NA20,AN_ABS_AE4_NHE,12.0,0.5,0.094586,0.4,0.2,1.0,H1,DIAGNOSTIC_ONLY_ABSOLUTE_SOURCE_STRESS,,3,0,0,0,4.770126558840088,frozen_reference,"[""cl_i_mM=1.55881031 outside [47.1,53.1]"", ""cl_i_mM=1.55881033 outside [47.1,53.1]"", ""cl_i_mM=1.55881035 outside [47.1,53.1]"", ""k_i_mM=60 outside [100,160]"", ""na_i_mM=60 outside [10,35]"", ""ph_i=8 outside [6.77,7.05]"", ""v_apical_mV=-89.3816861 outside [-80,-30]"", ""v_apical_mV=-89.3816865 outside [-80,-30]"", ""v_apical_mV=-89.3816867 outside [-80,-30]"", ""volume_i_pL=0.898053418 outside [1.17,1.43]""]","{""actual_persisted_attempt_set"": true, ""both_quartiles_present"": true, ""count"": 3, ""kind"": ""one_parent_or_frozen_anchor_plus_both_quartiles"", ""legacy_priority_truncation"": false, ""panel_stage"": ""DIAGNOSTIC_ABSOLUTE_SOURCE_STRESS"", ""start_ids"": [""frozen_reference"", ""lower_quartile"", ""upper_quartile""]}",3,0,0
