admissible_state,ae4_expression,cluster_id,co2_factor,complete_rest_gate_pass,converged_root,cost,max_abs_scaled_independent_rhs,message,nfev,nhe1_factor,optimality,optimizer_success,predecessor_co2_factor,predecessor_nhe1_factor,root_alias,root_id,root_internal_gate_pass,seed_core_sha256,seed_id,selected_cluster,solution_core_sha256
True,1.0,B00,10.0,True,True,4.697790198409589e-24,2.6129272356900657e-12,`xtol` termination condition is satisfied.,68,0.5,1.5580061210408137e-07,True,5.0,0.5,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,e6974ef18ba529af427e6cccb568e1cd2d132e3d32eda7cc5995337b4dcb9130,task24_baseline_anchor,True,30e0f928f7551265380dca2d5a22482245e3b50a190a8f51deeee1722fca6004
True,1.0,B00,10.0,True,True,1.3353320486243514e-23,5.069729358542219e-12,`xtol` termination condition is satisfied.,87,0.5,3.222078610316201e-07,True,5.0,0.5,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,1c1b9bfc1eba9d989fed33af0601e3b3b729146bd0b340a32a5337e4624a3ce8,inherited_saved_rest,True,2c610d3acaae4e84247f7e02149e3bcf5311af29843c9dd2fb953f33d4e639f1
True,1.0,B00,2.0,True,True,2.7881218094372583e-24,2.1033522146218786e-12,`xtol` termination condition is satisfied.,39,0.25,2.2874266628243629e-07,True,1.0,0.25,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,2c3b590e90a864c6313196f320249711190358c2827eb97e0e0bc82974f06229,continuation_predecessor,True,de480c99ebc59be57309265cca3704c1902c5cb897e97848c535042d76375114
True,1.0,B00,2.0,True,True,1.23436884135225e-24,1.5308934675495323e-12,`xtol` termination condition is satisfied.,93,0.25,2.9655828247882153e-08,True,1.0,0.25,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,e6974ef18ba529af427e6cccb568e1cd2d132e3d32eda7cc5995337b4dcb9130,task24_baseline_anchor,True,5fe3d91489402a999931699959032003958838ee06e4065a0688974a297426bc
True,1.0,B00,2.0,True,True,2.78826458479303e-24,2.1033522146218786e-12,`xtol` termination condition is satisfied.,151,0.25,2.2874310105801873e-07,True,1.0,0.25,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,1c1b9bfc1eba9d989fed33af0601e3b3b729146bd0b340a32a5337e4624a3ce8,inherited_saved_rest,True,cd238f7b69087f3554fc42e44e0ef356c205ddf4af287c54e73e85fe1dad12f8
True,1.0,B00,5.0,True,True,4.2380730927890735e-22,2.897638726184759e-11,`xtol` termination condition is satisfied.,18,0.25,1.8308122599384594e-06,True,2.0,0.25,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,5fe3d91489402a999931699959032003958838ee06e4065a0688974a297426bc,continuation_predecessor,True,eb634d807079586092eedced1eed90a4459d590a673f7e64bfdbd7c948fb1372
True,1.0,B00,5.0,True,True,3.854830041280302e-24,2.7517051137682103e-12,`xtol` termination condition is satisfied.,75,0.25,2.8523662574712373e-07,True,2.0,0.25,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,e6974ef18ba529af427e6cccb568e1cd2d132e3d32eda7cc5995337b4dcb9130,task24_baseline_anchor,True,73cda90880333f1fcef6d662f3c94d7a8bcf60c076b4c489303f76f1030bea1f
True,1.0,B00,5.0,True,True,3.854854752917511e-24,2.7517051137682103e-12,`xtol` termination condition is satisfied.,147,0.25,2.8523652399987567e-07,True,2.0,0.25,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,1c1b9bfc1eba9d989fed33af0601e3b3b729146bd0b340a32a5337e4624a3ce8,inherited_saved_rest,True,55b8873e4640139614bf1b885b4eca7daeb0969aa55fe18449f9e94042d7a691
True,1.0,B00,10.0,True,True,2.2861643483053228e-23,6.2319940874466795e-12,`xtol` termination condition is satisfied.,8,0.25,6.743574825340336e-07,True,5.0,0.25,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,55b8873e4640139614bf1b885b4eca7daeb0969aa55fe18449f9e94042d7a691,continuation_predecessor,True,b4cd47fcaf7f718a65bfa1b32f7f2f046c757af79517021d74b139d00296aab8
True,1.0,B00,10.0,True,True,7.126263650696345e-24,3.7751919645945264e-12,`xtol` termination condition is satisfied.,69,0.25,3.9577715105993923e-07,True,5.0,0.25,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,e6974ef18ba529af427e6cccb568e1cd2d132e3d32eda7cc5995337b4dcb9130,task24_baseline_anchor,True,a906f5953090139cdc53821a2e2593118823a46f9e2a217c02dee6bd15a54f6e
True,1.0,B00,10.0,True,True,7.126325419579023e-24,3.7751919645945264e-12,`xtol` termination condition is satisfied.,81,0.25,3.9577718869112735e-07,True,5.0,0.25,R01,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA05_P1_H1:B00,True,1c1b9bfc1eba9d989fed33af0601e3b3b729146bd0b340a32a5337e4624a3ce8,inherited_saved_rest,True,f9e6b7b7e74af040a3aea99410dc34e9f8aeac3cd27c06ad0200104f2859e22f
True,1.0,B00,1.0,True,True,1.2673020677417906e-22,1.573611033145461e-11,`xtol` termination condition is satisfied.,2,1.0,1.4699544840035518e-06,True,,,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,continuation_predecessor,True,8b4dbe99851207f11add46ede48f41a42061ffc75d607fab31fb23839c7f662e
True,1.0,B00,1.0,True,True,1.279073963238082e-22,1.599415044850616e-11,`xtol` termination condition is satisfied.,409,1.0,1.2021028010086067e-06,True,,,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,7c28c5f6379b324c0ce4ce303f66303c672e14ee9f8aefcc675e36a1dedb2e12
True,1.0,B00,1.0,True,True,6.625291357070776e-23,1.1334249511163463e-11,`xtol` termination condition is satisfied.,179,0.5,1.0672681590168642e-06,True,1.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,8b4dbe99851207f11add46ede48f41a42061ffc75d607fab31fb23839c7f662e,continuation_predecessor,True,244e5e4b9a3572511d3159e8b8a0c773984c1f3387146c2ebb0b7c489d57e506
True,1.0,B00,1.0,True,True,3.959910728296881e-23,8.879615792656281e-12,`xtol` termination condition is satisfied.,179,0.5,8.205556930313663e-07,True,1.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,f93508107e738108ff08f33f912bf1e084b302b764002f0d496426f87f376b88
True,1.0,B00,1.0,True,True,6.625291100086787e-23,1.1334249511163463e-11,`xtol` termination condition is satisfied.,285,0.5,1.0672684828692127e-06,True,1.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,003fbf34952e5cf3d9d8a343420034a79289bd97d5213bce89548755982e2166
True,1.0,B00,1.0,True,True,1.0661843179877204e-22,1.4597698050344832e-11,`xtol` termination condition is satisfied.,92,0.25,1.3624995933329074e-06,True,1.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,f93508107e738108ff08f33f912bf1e084b302b764002f0d496426f87f376b88,continuation_predecessor,True,95a74aea77147b98241192886475167f9349017e06b2a2c5c44abf8b4f4b4d08
True,1.0,B00,1.0,True,True,1.0661843801302998e-22,1.4597698050344832e-11,`xtol` termination condition is satisfied.,185,0.25,1.3624994357188835e-06,True,1.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,96ff233f65cb592a4acea0dd092c155d0a5c028b0cd9b320525113337b3e1cbf
True,1.0,B00,1.0,True,True,1.4892009588793136e-22,1.713256272961594e-11,`xtol` termination condition is satisfied.,251,0.25,1.2850808941491254e-06,True,1.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,d839946ff7e2742ce6a8c486c90b4623b7ebf413e9588756b22b17df6b976a56
True,1.0,B00,2.0,True,True,4.512953282331932e-22,3.002372656046859e-11,`xtol` termination condition is satisfied.,105,1.0,2.241668208554736e-06,True,1.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,8b4dbe99851207f11add46ede48f41a42061ffc75d607fab31fb23839c7f662e,continuation_predecessor,True,2b136c493d6a2efc24c3168d0cf1da790a6cca209a1418856316347d74de90a0
True,1.0,B00,2.0,True,True,2.149301346241191e-22,1.1028400415113992e-11,`xtol` termination condition is satisfied.,105,1.0,6.19717081896516e-07,True,1.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,4e8c4fa37ab4babc4684dc9f066c8d02433229ccadaf112f576b51caac9be6f9
True,1.0,B00,2.0,True,True,9.991363102672706e-25,1.199127602768968e-12,`xtol` termination condition is satisfied.,201,1.0,6.261016656605944e-08,True,1.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,ac96355dd5595fd97b211d6214301076d0095f780ad3808cbeda6910f81a1397
True,1.0,B00,5.0,True,True,1.0145007433053855e-22,1.4244248142114557e-11,`xtol` termination condition is satisfied.,44,1.0,1.3300667684908062e-06,True,2.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,ac96355dd5595fd97b211d6214301076d0095f780ad3808cbeda6910f81a1397,continuation_predecessor,True,43c52646da2827c24545fb4d80e9b28480972bb07cf8a4c756c71ec167607d6b
True,1.0,B00,5.0,True,True,1.0145002165743603e-22,1.4244248142114557e-11,`xtol` termination condition is satisfied.,97,1.0,1.3300666309709188e-06,True,2.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,5fcb9c6b84d680ade13536ee3a6df7471ae52fc338b044028fd0f1df4f9c124f
True,1.0,B00,5.0,True,True,1.4276395278595184e-22,1.670105026496671e-11,`xtol` termination condition is satisfied.,124,1.0,1.5783385282366553e-06,True,2.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,2ba351c67a278cae11ee69bf928d461753f58f88508d7cbf6178b3f6645ee774
True,1.0,B00,10.0,True,True,2.4524563092784616e-22,2.1976778036281175e-11,`xtol` termination condition is satisfied.,14,1.0,2.0750957186211917e-06,True,5.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,5fcb9c6b84d680ade13536ee3a6df7471ae52fc338b044028fd0f1df4f9c124f,continuation_predecessor,True,4eb8450f638a0ae92b10d8b81727f624b28e0329cd629007fc97cb210a404077
True,1.0,B00,10.0,True,True,4.7606678360611783e-23,9.753482743679598e-12,`xtol` termination condition is satisfied.,65,1.0,7.195388672466381e-07,True,5.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,24a04085d4155ef998ce69ce6df8838c8422b6007ce86de8335a4a26a609a724
True,1.0,B00,10.0,True,True,7.723218558911839e-23,1.2210284866531751e-11,`xtol` termination condition is satisfied.,109,1.0,9.160985597486922e-07,True,5.0,1.0,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,627473b72b9282fdd1d4d61b13951eaf746ee98100e88e8b52b95580b037416b
True,1.0,B00,2.0,True,True,6.57927135361277e-23,1.1460016963171782e-11,`xtol` termination condition is satisfied.,63,0.5,1.0722667944793403e-06,True,1.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,f93508107e738108ff08f33f912bf1e084b302b764002f0d496426f87f376b88,continuation_predecessor,True,8b069076b88cb1ac542bd4d9c8d1e6e2640a1525811ecaef1fdb7d6618df203d
True,1.0,B00,2.0,True,True,4.347491960465055e-23,9.0053832446646e-12,`xtol` termination condition is satisfied.,145,0.5,8.229682029674429e-07,True,1.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,279f99b923a0957cb40df550858e0d20b045f250c523bab9f73eeed37a21fa3c
True,1.0,B00,2.0,True,True,1.016667511718053e-22,1.3916819086023935e-11,`xtol` termination condition is satisfied.,167,0.5,1.320155569373011e-06,True,1.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,2b8cf477534e182938c55b3bcb5f662db105e5298af547e7df5b8932b56021b9
True,1.0,B00,5.0,True,True,3.1528023373787846e-23,7.48099499014998e-12,`xtol` termination condition is satisfied.,29,0.5,7.184754085096028e-07,True,2.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,279f99b923a0957cb40df550858e0d20b045f250c523bab9f73eeed37a21fa3c,continuation_predecessor,True,44dd54585d4192aade1fcac0498a4f41894073d8a9e54e3d97555b30dad1b775
True,1.0,B00,5.0,True,True,2.9403523132998683e-22,2.4249265789810792e-11,`xtol` termination condition is satisfied.,97,0.5,1.7931361244363348e-06,True,2.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,0ed2500cdadccb1434b4df1781251837bb7446430b030b9414ba3fdbcba0bdba
True,1.0,B00,5.0,True,True,3.5935927270647526e-22,2.6703899508317974e-11,`xtol` termination condition is satisfied.,112,0.5,1.989517923333223e-06,True,2.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,5674f8654bb297d0ff3b80469e7bab1146b9faec63e87f536717a179fbfb7a66
True,1.0,B00,10.0,True,True,5.63197147316679e-23,1.0525434690489277e-11,`xtol` termination condition is satisfied.,13,0.5,7.702750675055182e-07,True,5.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,44dd54585d4192aade1fcac0498a4f41894073d8a9e54e3d97555b30dad1b775,continuation_predecessor,True,2c0573199424d63f983c33cebab6babc8eb3b7f658216b9be13c80aa537df6ff
True,1.0,B00,10.0,True,True,1.764815875555847e-22,1.8748023966619343e-11,`xtol` termination condition is satisfied.,81,0.5,1.7624349591125263e-06,True,5.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,041e4c6570bb212d0347b9058b981bc6b25db5f702587585f5974714c879b00e
True,1.0,B00,10.0,True,True,8.500665870050903e-23,1.298223681334143e-11,`xtol` termination condition is satisfied.,112,0.5,9.66625662682044e-07,True,5.0,0.5,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,22b20af68704c0698e5c1f948a7cc279d2dff4ba7644967e088abcce582f4c9f
True,1.0,B00,2.0,True,True,5.092536549772336e-23,1.001585966942109e-11,`xtol` termination condition is satisfied.,41,0.25,9.44083996700257e-07,True,1.0,0.25,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,95a74aea77147b98241192886475167f9349017e06b2a2c5c44abf8b4f4b4d08,continuation_predecessor,True,de909084f778b3d829b3bd6f6ccb72f1dbc23ccc43f3d1f30f8d96029d6e306f
True,1.0,B00,2.0,True,True,1.8640290090554971e-22,1.925759898768753e-11,`xtol` termination condition is satisfied.,157,0.25,1.4203634272799982e-06,True,1.0,0.25,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,bbd14f9f5fa0033075272768f43e8620932a972fbf9395110eb7cd21f1028bce
True,1.0,B00,2.0,True,True,2.9516239485130886e-23,7.561225950913908e-12,`xtol` termination condition is satisfied.,161,0.25,6.961036077947109e-07,True,1.0,0.25,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,de4ffad35cc7bac6a788b16885b4e4af8b22dd514175337b11c910e94738a1ab
True,1.0,B00,5.0,True,True,1.3149986206603465e-22,1.6202317265623378e-11,`xtol` termination condition is satisfied.,20,0.25,1.519959422049633e-06,True,2.0,0.25,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,de4ffad35cc7bac6a788b16885b4e4af8b22dd514175337b11c910e94738a1ab,continuation_predecessor,True,d13bfbbbbf1ab7b213c61a21c7b9be4f1e798e8016b2396841a948dde564b936
True,1.0,B00,5.0,True,True,9.629037071098799e-23,1.3745515142771225e-11,`xtol` termination condition is satisfied.,101,0.25,1.271402660902616e-06,True,2.0,0.25,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,f3efd651dba64e624479999ea9ee26b0d75bf0b8452032407c252c82e87335f1
True,1.0,B00,5.0,True,True,1.3148467907659341e-22,1.6202317265623378e-11,`xtol` termination condition is satisfied.,116,0.25,1.5197551592930424e-06,True,2.0,0.25,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,8d949f000583ad6a41dd9869c3f0a0759065a41ffa0cf22cf57fb14e7dfd4cca
True,1.0,B00,10.0,True,True,1.667529213761339e-22,1.8257964584655895e-11,`xtol` termination condition is satisfied.,7,0.25,1.7107894093549799e-06,True,5.0,0.25,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,f3efd651dba64e624479999ea9ee26b0d75bf0b8452032407c252c82e87335f1,continuation_predecessor,True,98f9fe8cb6116f1ccec0fe9da1fcd379576797e888d544d514c848f0b2304424
True,1.0,B00,10.0,True,True,6.21768086556486e-23,1.1015494072452725e-11,`xtol` termination condition is satisfied.,76,0.25,8.138031088821312e-07,True,5.0,0.25,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,e2e87dd6e18af7dded891cddb7802f1de9641f7474effd551fe84a4d17e4e60d,task24_baseline_anchor,True,ed9942d729141aade34d14fea74c1f6056584dc1a87868c93d5354014aa73c7f
True,1.0,B00,10.0,True,True,1.6674313205897668e-22,1.8257964584655895e-11,`xtol` termination condition is satisfied.,104,0.25,1.710600958811961e-06,True,5.0,0.25,R04,N_ABS_NKCC_S4_PHIGH_KLOW_AE4NA20_P2_H1:B00,True,eff909f9a696d9f95d565efeedc9e4b3143deabb5e2c443cbdbc5173907757e8,inherited_saved_rest,True,ca5058d36dc4e3fe1ff5b6eeefd07770105608311d5adc8ad99c24e37908596f
True,1.0,B00,1.0,True,True,5.109994064215511e-24,3.196228004487267e-12,`xtol` termination condition is satisfied.,2,1.0,2.9361102763230884e-07,True,,,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,2aa0d60488f93247dd8acbcf0e5143ed7d1a0eb797b1c30cf2013bc318b389a2,continuation_predecessor,True,b8df49581458c23b579877821e88889514248ca9171eaf1f7f6a2cd7c06bdcf5
True,1.0,B00,1.0,True,True,1.9523952103519938e-23,5.650861722994449e-12,`xtol` termination condition is satisfied.,411,1.0,5.372427446799944e-07,True,,,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,195fe83a7dd68d6b6e42e5d4ac033716c4e3be60cdc034b1b18e981b02d10710,inherited_saved_rest,True,70c23ac407d2b9bf34c65145786e6d53560b24ec9a1b53686facea6f843323cf
True,1.0,B00,1.0,True,True,2.443170321239598e-24,2.1488887058662698e-12,`xtol` termination condition is satisfied.,181,0.5,1.5853434175119464e-07,True,1.0,1.0,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,b8df49581458c23b579877821e88889514248ca9171eaf1f7f6a2cd7c06bdcf5,continuation_predecessor,True,bf8d0bc81a870d2ac386c25cfc1dcf070d6625de0326a0e38eff9628576d10eb
True,1.0,B00,1.0,True,True,4.922478088003833e-24,3.1225022567582528e-12,`xtol` termination condition is satisfied.,179,0.5,5.071528370078247e-08,True,1.0,1.0,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,2aa0d60488f93247dd8acbcf0e5143ed7d1a0eb797b1c30cf2013bc318b389a2,task24_baseline_anchor,True,4a193edd3a34a13ec5e9d6cd25fa5e364fa4385430798c031ccc6a5aca264b33
True,1.0,B00,1.0,True,True,2.4431887374556856e-24,2.1488887058662698e-12,`xtol` termination condition is satisfied.,319,0.5,1.5853430058811227e-07,True,1.0,1.0,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,195fe83a7dd68d6b6e42e5d4ac033716c4e3be60cdc034b1b18e981b02d10710,inherited_saved_rest,True,b4bb2169aa781e4643a83bf93dfea91fa658b98397d566b576eedef72a122a46
True,1.0,B00,1.0,True,True,3.199313110345393e-23,7.88865500700453e-12,`xtol` termination condition is satisfied.,88,0.25,5.833596556665322e-07,True,1.0,0.5,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,b4bb2169aa781e4643a83bf93dfea91fa658b98397d566b576eedef72a122a46,continuation_predecessor,True,0675a550e493809c710a9e4c89d6155960375a17e3450a3ca2b3587681b23876
True,1.0,B00,1.0,True,True,5.433270149965198e-23,1.0345457129856683e-11,`xtol` termination condition is satisfied.,195,0.25,7.825313997802139e-07,True,1.0,0.5,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,2aa0d60488f93247dd8acbcf0e5143ed7d1a0eb797b1c30cf2013bc318b389a2,task24_baseline_anchor,True,892f9819615a72817ede804859680c65bef66ca46111554ea65b45aa138e07c7
True,1.0,B00,1.0,True,True,2.2934813385829956e-22,2.138480365010409e-11,`xtol` termination condition is satisfied.,257,0.25,1.9873174482833594e-06,True,1.0,0.5,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,195fe83a7dd68d6b6e42e5d4ac033716c4e3be60cdc034b1b18e981b02d10710,inherited_saved_rest,True,b36a69b36b091f38e495d07f4000112b165039a512e19b15f67990872fe367b6
True,1.0,B00,2.0,True,True,1.1641919370378742e-23,4.742300302451596e-12,`xtol` termination condition is satisfied.,107,1.0,4.3182835775174634e-07,True,1.0,1.0,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,b8df49581458c23b579877821e88889514248ca9171eaf1f7f6a2cd7c06bdcf5,continuation_predecessor,True,321896b8518af32ad698830586e816a794671a90a7043499f380b0add6a94618
True,1.0,B00,2.0,True,True,1.1641865133990983e-23,4.742300302451596e-12,`xtol` termination condition is satisfied.,108,1.0,4.318284332414504e-07,True,1.0,1.0,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,2aa0d60488f93247dd8acbcf0e5143ed7d1a0eb797b1c30cf2013bc318b389a2,task24_baseline_anchor,True,68648d3dfd80afef1792499c018412003ba3e9187cd10105b0873438f8d97938
True,1.0,B00,2.0,True,True,8.464041333899561e-24,3.410900034639397e-12,`xtol` termination condition is satisfied.,214,1.0,1.8699485168443428e-07,True,1.0,1.0,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,195fe83a7dd68d6b6e42e5d4ac033716c4e3be60cdc034b1b18e981b02d10710,inherited_saved_rest,True,5b430fbb9dc0a1b5f44baa88ccaca8877cb1573b751105e29cdabe55b71d58bb
True,1.0,B00,5.0,True,True,2.197686451375109e-25,6.591949208711867e-13,`xtol` termination condition is satisfied.,47,1.0,4.8822319449965406e-08,True,2.0,1.0,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,5b430fbb9dc0a1b5f44baa88ccaca8877cb1573b751105e29cdabe55b71d58bb,continuation_predecessor,True,d37d25e8820d54294bc869debfd963a1dbd37810d0fb4177fdd05e98dd14d2af
True,1.0,B00,5.0,True,True,6.195029342836858e-22,3.484408941933914e-11,`xtol` termination condition is satisfied.,99,1.0,2.6306959636071637e-06,True,2.0,1.0,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,2aa0d60488f93247dd8acbcf0e5143ed7d1a0eb797b1c30cf2013bc318b389a2,task24_baseline_anchor,True,e138d65e167acdff85554d6318d2e8755ad442f779a49c44a646aabef3489a35
True,1.0,B00,5.0,True,True,4.480054069379222e-22,2.9932653577979806e-11,`xtol` termination condition is satisfied.,129,1.0,2.233864057524226e-06,True,2.0,1.0,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,195fe83a7dd68d6b6e42e5d4ac033716c4e3be60cdc034b1b18e981b02d10710,inherited_saved_rest,True,e355ced6c12c6697c8157f7286e642f1306c3e3e71a1ccf770d1e47a30474a1c
True,1.0,B00,10.0,True,True,2.1281763488812716e-23,6.516055056637882e-12,`xtol` termination condition is satisfied.,14,1.0,6.031069275248801e-07,True,5.0,1.0,R02,N_ABS_NKCC_S4_PHIGH_KHIGH_AE4NA20_P2_H1:B00,True,d37d25e8820d54294bc869debfd963a1dbd37810d0fb4177fdd05e98dd14d2af,continuation_predecessor,True,a8cc7cd96008ee55fa7c8b63e58ecbf2f2863443ad53c56ea3d4851cec8607e5
